100,7.102779388427734
200,6.64495620727539
300,7.0398406982421875
400,4.7018130620320635
500,5.808068169487847
600,5.948704020182292
700,4.6622772216796875
800,7.066339492797852
900,5.067450205485026
1000,6.179833730061849
1100,6.427410125732422
1200,6.675335083007813
1300,6.233127117156982
1400,4.437723159790039
1500,5.8251633644104
1600,5.2930253346761065
1700,5.9184004465738935
1800,5.677335912531072
1900,6.040253067016602
2000,6.047915776570638
2100,6.955928802490234
2200,4.915905475616455
2300,6.091491154261997
2400,5.23216438293457
2500,5.048731994628906
2600,4.953171157836914
2700,6.231170654296875
2800,5.444742965698242
2900,4.431621006556919
3000,7.263617515563965
3100,6.24743127822876
3200,4.173092978341239
3300,5.05732182094029
3400,4.822766621907552
3500,5.201347732543946
3600,6.257347954644097
3700,6.0561370849609375
3800,5.8044478098551435
3900,5.421966007777622
4000,5.871294839041574
4100,5.995700073242188
4200,5.478255271911621
4300,5.5436653137207035
4400,7.570069313049316
4500,6.073782444000244
4600,5.194835662841797
4700,4.9071855545043945
4800,6.099652426583426
4900,4.755781991141183
5000,5.996682643890381
5100,6.266194820404053
5200,4.348577499389648
5300,6.649020385742188
5400,6.4745983547634545
5500,4.700244903564453
5600,5.934597015380859
5700,5.167036819458008
5800,5.317103576660156
5900,6.792698754204644
6000,5.620595296223958
6100,5.253861745198567
6200,9.01087760925293
6300,5.15510728624132
6400,6.445924932306463
6500,4.2570585523332864
6600,5.390758895874024
6700,5.998142242431641
6800,5.525859196980794
6900,4.84562349319458
7000,5.441509670681423
7100,4.955957140241351
7200,6.996425628662109
7300,5.775518629286024
7400,6.080319331242488
7500,7.861848449707031
7600,5.82426643371582
7700,6.277780012650923
7800,9.006600062052408
7900,4.768763950892857
8000,6.227727890014648
8100,6.373263222830636
8200,5.102719443184989
8300,4.1217803955078125
8400,6.794356851016774
8500,6.07541036605835
8600,6.00581423441569
8700,3.8597180048624673
8800,4.548142433166504
8900,5.52135536887429
9000,4.997259902954101
9100,5.449754194779829
9200,6.451689980246804
9300,6.011499404907227
9400,5.257626669747489
9500,6.262247358049665
9600,4.480937110053168
9700,6.0535101890563965
9800,6.321569269353693
9900,5.646462073692908
10000,5.99526834487915
10100,5.236842346191406
10200,5.667491912841797
10300,5.884771074567523
10400,3.5270277659098306
10500,5.692029741075304
10600,5.111214701334635
10700,3.701253890991211
10800,5.3291730880737305
10900,4.3833465576171875
11000,4.724524603949653
11100,5.331141948699951
11200,6.371632690429688
11300,5.818872451782227
11400,4.139289855957031
11500,5.347721099853516
11600,5.207181612650554
11700,5.4091033935546875
11800,6.277530323375355
11900,6.297062683105469
12000,4.8049008051554365
12100,5.741702556610107
12200,4.700799942016602
12300,4.6454876491001675
12400,4.747896575927735
12500,4.586205673217774
12600,4.503939819335938
12700,6.017619739879262
12800,4.871298980712891
12900,4.453787122453962
13000,5.075191020965576
13100,5.230074882507324
13200,3.7829826899937222
13300,4.834557669503348
13400,4.50857416788737
13500,4.821322250366211
13600,6.552744547526042
13700,5.413195292154948
13800,5.454430262247722
13900,5.182710920061384
14000,5.021335056849888
14100,5.807399749755859
14200,4.721332550048828
14300,4.777276992797852
14400,6.12394380569458
14500,6.28604793548584
14600,4.629239654541015
14700,4.679278373718262
14800,5.857850211007254
14900,4.394558225359235
15000,5.082427024841309
15100,6.297039985656738
15200,3.7661566734313965
15300,6.45770263671875
15400,5.977596706814236
15500,4.402751922607422
15600,5.668678283691406
15700,4.905977249145508
15800,5.294655227661133
15900,6.71244642469618
16000,5.33392333984375
16100,4.711472829182942
16200,7.741166114807129
16300,4.593577067057292
16400,5.761308843439275
16500,3.8855498177664622
16600,5.061164855957031
16700,5.755420684814453
16800,5.368625640869141
16900,4.663040637969971
17000,5.6969858805338545
17100,4.488399505615234
17200,6.635265350341797
17300,6.354471842447917
17400,5.817483755258413
17500,6.992123413085937
17600,5.462323760986328
17700,6.121558449485085
17800,7.287334442138672
17900,4.0115974971226285
18000,6.2841105461120605
18100,5.527185712541852
18200,4.460419246128628
18300,3.8747572217668806
18400,6.710538078756893
18500,5.538562297821045
18600,5.393492380777995
18700,2.865594228108724
18800,4.086919784545898
18900,5.132789611816406
19000,4.7453563690185545
19100,5.317415410822088
19200,6.382551019841975
19300,4.429006958007813
19400,4.65673828125
19500,6.190691811697824
19600,4.144465552435981
19700,4.9942851066589355
19800,6.019907864657315
19900,5.392334571251502
20000,5.335779190063477
20100,4.905438232421875
20200,5.1783393859863285
20300,5.361069815499442
20400,3.399293899536133
20500,4.864841885036892
20600,4.747389729817709
20700,3.558051347732544
20800,4.49424425760905
20900,4.288403193155925
21000,4.31178961859809
21100,4.862655162811279
21200,6.422999877929687
21300,5.669690132141113
21400,3.795227368672689
21500,5.247617244720459
21600,4.76693852742513
21700,5.363065083821614
21800,6.356161637739702
21900,5.965005111694336
22000,4.416417121887207
22100,5.381809711456299
22200,4.688541412353516
22300,4.13599613734654
22400,4.463915634155273
22500,4.2280841827392575
22600,3.7370494842529296
22700,6.030224193226207
22800,4.4074546813964846
22900,4.313163757324219
23000,4.563612937927246
23100,4.9750471115112305
23200,3.473078863961356
23300,4.043515886579241
23400,4.33767827351888
23500,4.4917442321777346
23600,6.389522552490234
23700,5.1681641472710504
23800,5.33066463470459
23900,4.903065272739956
24000,4.771094185965402
24100,5.201249313354492
24200,4.427546501159668
24300,4.398812484741211
24400,5.180579662322998
24500,5.732298374176025
24600,3.8216278076171877
24700,4.755138874053955
24800,5.8774599347795755
24900,4.11510740007673
25000,5.163215160369873
25100,5.858932018280029
25200,3.5236387252807617
25300,6.051776885986328
25400,5.812183380126953
25500,4.180423259735107
25600,5.2944027582804365
25700,4.790316772460938
25800,5.294906997680664
25900,6.1233105129665795
26000,4.731953938802083
26100,4.918988863627116
26200,6.966232776641846
26300,4.316968282063802
26400,5.567675850608132
26500,3.6227629525320872
26600,4.644124603271484
26700,5.638094329833985
26800,5.281982421875
26900,4.1203999519348145
27000,5.729033999972874
27100,4.147635323660714
27200,6.618144353230794
27300,5.078998565673828
27400,5.58418215238131
27500,6.556453704833984
27600,5.066276931762696
27700,6.050495494495738
27800,6.590271631876628
27900,3.767615727015904
28000,6.146876335144043
28100,5.069640568324497
28200,4.084625244140625
28300,3.9400482177734375
28400,6.398717543658088
28500,5.503025531768799
28600,4.50303840637207
28700,2.708662986755371
28800,3.729757785797119
28900,4.754630002108487
29000,4.577445602416992
29100,5.2267938093705615
29200,5.92562519420277
29300,4.160441589355469
29400,4.824486323765346
29500,5.721355438232422
29600,3.7484249538845487
29700,4.7821736335754395
29800,5.689674030650746
29900,5.140678992638221
30000,5.206613540649414
30100,4.114792251586914
30200,4.7852943420410154
30300,4.9507326398577005
30400,3.364732106526693
30500,4.645519680447048
30600,4.809180704752604
30700,3.1817543506622314
30800,4.13517697652181
30900,3.681603749593099
31000,3.6288019816080728
31100,4.403365135192871
31200,6.303646240234375
31300,5.302812099456787
31400,3.875368118286133
31500,5.130236625671387
31600,4.566022237141927
31700,5.0371659596761065
31800,6.546388105912642
31900,5.276286315917969
32000,4.190683046976726
32100,5.391247749328613
32200,3.9213809967041016
32300,3.827709197998047
32400,4.040254974365235
32500,3.6899177551269533
32600,3.5117279052734376
32700,6.093641801313921
32800,4.401755905151367
32900,3.6802902221679688
33000,4.163839817047119
33100,4.524318695068359
33200,3.2098424094063893
33300,3.6835921151297435
33400,4.260867436726888
33500,4.35360107421875
33600,6.33030531141493
33700,5.027340359157986
33800,5.006309827168782
33900,4.596469334193638
34000,4.292794908796038
34100,4.784749603271484
34200,4.368372917175293
34300,4.099785614013672
34400,4.257246017456055
34500,5.692092418670654
34600,3.633556365966797
34700,4.463517665863037
34800,5.560855320521763
34900,3.874179022652762
35000,5.723175525665283
35100,6.360478401184082
35200,3.56748104095459
35300,5.650678253173828
35400,5.170663621690538
35500,4.362283706665039
35600,5.236141840616862
35700,4.438991928100586
35800,4.883089065551758
35900,5.675896962483724
36000,4.429835849338108
36100,4.586337725321452
36200,6.289909839630127
36300,4.370662689208984
36400,5.165275226939809
36500,3.4394141605922153
36600,4.544379425048828
36700,5.658926010131836
36800,5.369045893351237
36900,3.9790897369384766
37000,5.444660186767578
